measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,135,Brazil,3,Both,22,All ages,487,Leukemia,126,Occupational risks,1,Number,1990,52.646850251083094,77.29741933196902,24.597424296557953
1,Deaths,135,Brazil,3,Both,22,All ages,487,Leukemia,127,Occupational carcinogens,1,Number,1990,52.646850251083094,77.29741933196902,24.597424296557953
1,Deaths,135,Brazil,3,Both,22,All ages,487,Leukemia,152,Occupational exposure to benzene,1,Number,1990,38.730070349984786,63.881518545566145,11.108596592808112
1,Deaths,135,Brazil,3,Both,22,All ages,487,Leukemia,158,Occupational exposure to formaldehyde,1,Number,1990,14.202427500883656,16.755081923680986,11.631562367263914
1,Deaths,135,Brazil,3,Both,22,All ages,487,Leukemia,169,All risk factors,1,Number,1990,1234.712473341157,1634.2149755922346,848.0183319093356
1,Deaths,135,Brazil,3,Both,22,All ages,487,Leukemia,202,Environmental/occupational risks,1,Number,1990,52.646850251083094,77.29741933196902,24.597424296557953
1,Deaths,135,Brazil,3,Both,22,All ages,487,Leukemia,203,Behavioral risks,1,Number,1990,1037.7004706889297,1437.307436068934,631.929328385075
1,Deaths,135,Brazil,3,Both,22,All ages,423,Larynx cancer,98,Tobacco,1,Number,1990,2161.4927297443332,2341.05770461487,1951.0230242814969
1,Deaths,135,Brazil,3,Both,22,All ages,423,Larynx cancer,99,Smoking,1,Number,1990,2161.4927297443332,2341.05770461487,1951.0230242814969
1,Deaths,135,Brazil,3,Both,22,All ages,423,Larynx cancer,102,Alcohol use,1,Number,1990,518.9169046718902,735.3058583921016,284.377538279754
1,Deaths,135,Brazil,3,Both,22,All ages,423,Larynx cancer,126,Occupational risks,1,Number,1990,167.04492652706395,257.7718358005656,98.15394266217932
1,Deaths,135,Brazil,3,Both,22,All ages,423,Larynx cancer,127,Occupational carcinogens,1,Number,1990,167.04492652706395,257.7718358005656,98.15394266217932
1,Deaths,135,Brazil,3,Both,22,All ages,423,Larynx cancer,150,Occupational exposure to asbestos,1,Number,1990,64.39322482855393,97.22510264937652,35.76797111131301
1,Deaths,135,Brazil,3,Both,22,All ages,423,Larynx cancer,162,Occupational exposure to sulfuric acid,1,Number,1990,104.64714513133099,192.8976468875282,43.10296590016154
1,Deaths,135,Brazil,3,Both,22,All ages,423,Larynx cancer,169,All risk factors,1,Number,1990,2294.3715325240246,2452.6674398943337,2124.2503040964475
1,Deaths,135,Brazil,3,Both,22,All ages,423,Larynx cancer,202,Environmental/occupational risks,1,Number,1990,167.04492652706395,257.7718358005656,98.15394266217932
1,Deaths,135,Brazil,3,Both,22,All ages,423,Larynx cancer,203,Behavioral risks,1,Number,1990,2266.3135006043462,2434.241911305325,2090.631526808311
1,Deaths,135,Brazil,3,Both,22,All ages,438,Prostate cancer,98,Tobacco,1,Number,1990,775.0372036949411,1352.713084912261,334.7463650734966
1,Deaths,135,Brazil,3,Both,22,All ages,438,Prostate cancer,99,Smoking,1,Number,1990,775.037203694941,1352.713084912261,334.7463650734966
1,Deaths,135,Brazil,3,Both,22,All ages,438,Prostate cancer,169,All risk factors,1,Number,1990,775.0372036949411,1352.713084912261,334.7463650734966
1,Deaths,135,Brazil,3,Both,22,All ages,438,Prostate cancer,203,Behavioral risks,1,Number,1990,775.0372036949411,1352.713084912261,334.7463650734966
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,89,Other environmental risks,1,Number,1990,11.453341597732107,25.020364145140746,3.6789958973046804
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,91,Lead exposure,1,Number,1990,11.453341597732107,25.020364145140746,3.6789958973046804
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,98,Tobacco,1,Number,1990,342.7191946190608,644.8608363319912,146.1869317929026
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,99,Smoking,1,Number,1990,342.7191946190608,644.8608363319912,146.1869317929026
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,104,Metabolic risks,1,Number,1990,388.7510503052123,709.8112308038709,173.31339535620637
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,105,High fasting plasma glucose,1,Number,1990,187.0732950177251,344.61724895720613,82.2291191553694
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,107,High systolic blood pressure,1,Number,1990,194.32111265443632,354.69692487391654,85.1231965439142
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,110,Dietary risks,1,Number,1990,25.14383386084166,82.54039884362304,1.7554840834507903
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,124,Diet high in sodium,1,Number,1990,25.143833860841657,82.54039884362302,1.7554840834507888
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,169,All risk factors,1,Number,1990,538.979875594167,985.3443986767219,240.1007633555452
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,202,Environmental/occupational risks,1,Number,1990,11.453341597732107,25.020364145140746,3.6789958973046804
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,203,Behavioral risks,1,Number,1990,355.1515973105644,678.1960682947996,152.8820802077685
1,Deaths,135,Brazil,3,Both,22,All ages,502,Peripheral artery disease,341,Kidney dysfunction,1,Number,1990,108.50456346562605,211.5435650878655,47.43608210597646
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,85,Air pollution,1,Number,1990,9800.712628681036,13262.599108303491,6295.345945898374
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,86,Ambient particulate matter pollution,1,Number,1990,2979.103062535264,5234.839333526769,1400.151106839998
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,87,Household air pollution from solid fuels,1,Number,1990,6178.38600693941,9568.844286600754,3566.530440554865
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,88,Ambient ozone pollution,1,Number,1990,841.9079697609565,1557.404385364854,304.09134334298295
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,98,Tobacco,1,Number,1990,24350.935030520774,26106.41521598317,22228.476617534307
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,99,Smoking,1,Number,1990,23177.8845996311,24841.300567050635,21064.050446993067
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,100,Secondhand smoke,1,Number,1990,3520.277406323754,5339.91111935805,1778.4404592056933
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,126,Occupational risks,1,Number,1990,4836.420440366369,5747.201973770639,3908.4062309396586
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,129,"Occupational particulate matter, gases, and fumes",1,Number,1990,4836.42044036637,5747.201973770638,3908.4062309396586
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,169,All risk factors,1,Number,1990,28730.848338284235,30570.17232644001,26283.13196306725
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,202,Environmental/occupational risks,1,Number,1990,14310.257029545119,17341.61791838765,11156.900907259544
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,203,Behavioral risks,1,Number,1990,24350.935030520774,26106.41521598317,22228.476617534307
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,331,Non-optimal temperature,1,Number,1990,1468.505920581877,2565.8547337099053,-53.83849126848109
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,337,High temperature,1,Number,1990,-288.03658951600926,619.2637664297703,-1734.1675127295418
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,338,Low temperature,1,Number,1990,1751.7771791956718,2538.1808465030986,1048.964416880409
1,Deaths,135,Brazil,3,Both,22,All ages,509,Chronic obstructive pulmonary disease,380,Particulate matter pollution,1,Number,1990,9157.489069474688,12799.751219803335,5689.195311567082
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,98,Tobacco,1,Number,1990,1562.6806548214163,2096.2085997626364,1026.4764577009244
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,99,Smoking,1,Number,1990,1562.6806548214163,2096.2085997626364,1026.4764577009244
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,102,Alcohol use,1,Number,1990,480.7474142290691,612.7933470378305,352.3953786145246
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,104,Metabolic risks,1,Number,1990,1137.2895744479406,1949.8575065637674,515.2774205435994
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,105,High fasting plasma glucose,1,Number,1990,637.8415942736764,1388.3492009451058,155.47323871093406
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,108,High body-mass index,1,Number,1990,541.4115387176756,928.471348341012,256.48401940797817
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,110,Dietary risks,1,Number,1990,2857.9755636568148,3447.202327824986,2180.0670756347477
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,113,Diet low in whole grains,1,Number,1990,1256.4862833121858,1657.074071918035,468.3196062052102
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,115,Diet low in milk,1,Number,1990,1256.6570342965629,1811.718452160538,691.7653849796249
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,116,Diet high in red meat,1,Number,1990,375.4843313910777,814.4077743214647,72.66398725540581
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,117,Diet high in processed meat,1,Number,1990,109.78418099726038,191.18971151217062,19.340005122501676
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,119,Diet low in fiber,1,Number,1990,222.54055639886266,419.7053421382097,86.92455475291548
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,125,Low physical activity,1,Number,1990,958.7692194293134,1631.2829873819396,309.4922650941641
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,147,Diet low in calcium,1,Number,1990,1308.094289947116,1755.5000411311012,943.185692189496
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,169,All risk factors,1,Number,1990,5106.824567319118,5752.003883423973,4509.487719967509
1,Deaths,135,Brazil,3,Both,22,All ages,441,Colon and rectum cancer,203,Behavioral risks,1,Number,1990,4614.739792066569,5222.16778563352,3980.178732598644
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,85,Air pollution,1,Number,1990,21849.059523864642,29129.602444860175,15343.280534674535
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,86,Ambient particulate matter pollution,1,Number,1990,9125.600423803444,16018.920120256882,4090.7028305818912
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,87,Household air pollution from solid fuels,1,Number,1990,12723.459100061187,16493.9603177405,9423.8708599886
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,89,Other environmental risks,1,Number,1990,4351.237428867686,6821.7184566404485,2081.7823753711227
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,91,Lead exposure,1,Number,1990,4351.237428867686,6821.7184566404485,2081.7823753711227
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,98,Tobacco,1,Number,1990,45968.16560223892,48614.127879248954,42995.76771136146
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,99,Smoking,1,Number,1990,41564.56564200007,44158.0333191738,38757.47799854581
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,100,Secondhand smoke,1,Number,1990,7489.060194065596,8963.307456920462,6125.357758225213
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,102,Alcohol use,1,Number,1990,-1972.587812485016,-206.59592482197013,-3741.414521499447
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,104,Metabolic risks,1,Number,1990,98449.40905094513,105998.66032924388,90714.3960530274
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,105,High fasting plasma glucose,1,Number,1990,28001.66982296187,44077.201759755975,16166.720332366463
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,107,High systolic blood pressure,1,Number,1990,63006.32093738715,73456.28042549925,53352.03433359898
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,108,High body-mass index,1,Number,1990,21732.464717133298,34207.72680844353,11703.781347587437
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,110,Dietary risks,1,Number,1990,59396.276050159875,69824.26305307259,48148.01146712073
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,111,Diet low in fruits,1,Number,1990,4474.16549544073,7160.843171705014,1525.1981862657133
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,112,Diet low in vegetables,1,Number,1990,9797.12446838431,13592.860550409157,5942.151934802607
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,113,Diet low in whole grains,1,Number,1990,18796.058960029044,24907.70463619999,6881.979029145144
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,114,Diet low in nuts and seeds,1,Number,1990,2144.027042491687,4058.5779603881842,678.046772314177
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,116,Diet high in red meat,1,Number,1990,6024.766442035295,11685.413570122375,627.2676827113057
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,117,Diet high in processed meat,1,Number,1990,1189.5492416089103,3323.0556081928066,256.4083234437047
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,118,Diet high in sugar-sweetened beverages,1,Number,1990,3008.129850778683,3911.0168264825707,1902.5104917227104
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,119,Diet low in fiber,1,Number,1990,7253.899854431641,11492.362184883868,3065.0038951845545
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,121,Diet low in seafood omega-3 fatty acids,1,Number,1990,4362.305943967421,5364.115230229198,2512.7753028299676
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,122,Diet low in polyunsaturated fatty acids,1,Number,1990,975.539611015263,2113.976728853526,311.6765056877212
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,123,Diet high in trans fatty acids,1,Number,1990,10232.345937433494,13484.826234785425,891.4845023222592
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,124,Diet high in sodium,1,Number,1990,8823.30708885758,23145.010577895133,520.780497580985
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,125,Low physical activity,1,Number,1990,12605.199119413075,22018.771746584905,4955.293050177989
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,169,All risk factors,1,Number,1990,111247.65143752442,115650.20239883292,105777.89215586327
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,202,Environmental/occupational risks,1,Number,1990,28375.50097971962,35403.6211885949,21877.72808759311
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,203,Behavioral risks,1,Number,1990,84688.14918650876,91180.73906514012,77716.92920096082
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,331,Non-optimal temperature,1,Number,1990,3766.538372310292,6692.435781088914,-296.138557873028
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,333,Diet low in legumes,1,Number,1990,10640.287291614055,17612.32750121809,1122.7138892278178
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,337,High temperature,1,Number,1990,-1131.907722719309,387.6250027302747,-5170.589608626015
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,338,Low temperature,1,Number,1990,4879.915702525337,7003.609893061441,3034.1406899505428
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,341,Kidney dysfunction,1,Number,1990,12237.398630707858,15882.830425312482,8650.808502012267
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,367,High LDL cholesterol,1,Number,1990,57020.55402114916,68540.73973269711,46252.072750702566
1,Deaths,135,Brazil,3,Both,22,All ages,493,Ischemic heart disease,380,Particulate matter pollution,1,Number,1990,21849.05952386465,29129.60244486018,15343.280534674535
1,Deaths,135,Brazil,3,Both,22,All ages,521,Cirrhosis and other chronic liver diseases,102,Alcohol use,1,Number,1990,13798.52782990827,16701.64355597042,11212.510805983658
1,Deaths,135,Brazil,3,Both,22,All ages,521,Cirrhosis and other chronic liver diseases,103,Drug use,1,Number,1990,759.8565929216613,1219.5811827920822,472.754863308907
1,Deaths,135,Brazil,3,Both,22,All ages,521,Cirrhosis and other chronic liver diseases,169,All risk factors,1,Number,1990,14248.823653239422,16976.062610810142,11856.664999001687
1,Deaths,135,Brazil,3,Both,22,All ages,521,Cirrhosis and other chronic liver diseases,203,Behavioral risks,1,Number,1990,14248.823653239422,16976.062610810142,11856.664999001687
1,Deaths,135,Brazil,3,Both,22,All ages,543,Alzheimer's disease and other dementias,98,Tobacco,1,Number,1990,3367.318555865513,9755.99566303755,753.8737906773749
1,Deaths,135,Brazil,3,Both,22,All ages,543,Alzheimer's disease and other dementias,99,Smoking,1,Number,1990,3367.318555865513,9755.99566303755,753.8737906773749
1,Deaths,135,Brazil,3,Both,22,All ages,543,Alzheimer's disease and other dementias,104,Metabolic risks,1,Number,1990,2482.902706060681,7880.937957989835,404.5390673600811
1,Deaths,135,Brazil,3,Both,22,All ages,543,Alzheimer's disease and other dementias,105,High fasting plasma glucose,1,Number,1990,1258.7466340516057,4778.344007633924,137.71354934288468
1,Deaths,135,Brazil,3,Both,22,All ages,543,Alzheimer's disease and other dementias,108,High body-mass index,1,Number,1990,1354.474460182591,4390.026378822877,206.16929699883326
1,Deaths,135,Brazil,3,Both,22,All ages,543,Alzheimer's disease and other dementias,169,All risk factors,1,Number,1990,5214.657164112531,15566.713317461958,1194.1978599101503
1,Deaths,135,Brazil,3,Both,22,All ages,543,Alzheimer's disease and other dementias,203,Behavioral risks,1,Number,1990,3367.318555865513,9755.99566303755,753.8737906773749
1,Deaths,135,Brazil,3,Both,22,All ages,471,Kidney cancer,98,Tobacco,1,Number,1990,296.1136355441911,378.8495792556128,209.9313082319784
1,Deaths,135,Brazil,3,Both,22,All ages,471,Kidney cancer,99,Smoking,1,Number,1990,296.1136355441911,378.8495792556128,209.9313082319784
1,Deaths,135,Brazil,3,Both,22,All ages,471,Kidney cancer,104,Metabolic risks,1,Number,1990,189.4038679809669,305.09915011084854,97.79888224326602
1,Deaths,135,Brazil,3,Both,22,All ages,471,Kidney cancer,108,High body-mass index,1,Number,1990,189.4038679809669,305.09915011084854,97.79888224326602
1,Deaths,135,Brazil,3,Both,22,All ages,471,Kidney cancer,126,Occupational risks,1,Number,1990,0.9706967224477131,1.823453435130282,0.22016207380213865
1,Deaths,135,Brazil,3,Both,22,All ages,471,Kidney cancer,127,Occupational carcinogens,1,Number,1990,0.9706967224477131,1.823453435130282,0.22016207380213865
1,Deaths,135,Brazil,3,Both,22,All ages,471,Kidney cancer,169,All risk factors,1,Number,1990,441.2988258975685,561.1772262388665,335.9308100958188
1,Deaths,135,Brazil,3,Both,22,All ages,471,Kidney cancer,202,Environmental/occupational risks,1,Number,1990,0.9706967224477131,1.823453435130282,0.22016207380213865
1,Deaths,135,Brazil,3,Both,22,All ages,471,Kidney cancer,203,Behavioral risks,1,Number,1990,296.1136355441911,378.8495792556128,209.9313082319784
1,Deaths,135,Brazil,3,Both,22,All ages,471,Kidney cancer,237,Occupational exposure to trichloroethylene,1,Number,1990,0.9706967224477123,1.8234534351302811,0.22016207380213856
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,89,Other environmental risks,1,Number,1990,1049.113524192731,2362.1637332335667,348.69737024292453
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,91,Lead exposure,1,Number,1990,1049.113524192731,2362.1637332335667,348.69737024292453
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,102,Alcohol use,1,Number,1990,1194.3177390728379,1730.224085253007,669.4642579755573
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,104,Metabolic risks,1,Number,1990,16024.449905110281,17080.162872786692,12644.556422876576
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,107,High systolic blood pressure,1,Number,1990,16024.449905110281,17080.162872786692,12644.556422876576
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,108,High body-mass index,1,Number,1990,6077.431965461984,9246.447479261346,3351.6551358214765
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,110,Dietary risks,1,Number,1990,1911.627385586817,6098.289985476016,83.8208411801107
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,124,Diet high in sodium,1,Number,1990,1911.627385586817,6098.289985476016,83.82084118011068
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,169,All risk factors,1,Number,1990,16024.449905110281,17080.162872786692,12644.556422876576
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,202,Environmental/occupational risks,1,Number,1990,1493.5331177464307,2946.845270393483,355.75779229671895
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,203,Behavioral risks,1,Number,1990,2941.784494268719,6914.211718472849,1016.2698733426145
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,331,Non-optimal temperature,1,Number,1990,466.564702046285,1330.0198894092553,-538.0286467092737
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,337,High temperature,1,Number,1990,-171.12966317395714,744.3199972988634,-1123.7557319954196
1,Deaths,135,Brazil,3,Both,22,All ages,498,Hypertensive heart disease,338,Low temperature,1,Number,1990,633.4302089047773,900.9666010169663,389.7430110729233
1,Deaths,135,Brazil,3,Both,22,All ages,544,Parkinson's disease,98,Tobacco,1,Number,1990,-442.0966656041911,-225.73617470565733,-694.5585366062567
1,Deaths,135,Brazil,3,Both,22,All ages,544,Parkinson's disease,99,Smoking,1,Number,1990,-442.0966656041911,-225.7361747056573,-694.5585366062567
1,Deaths,135,Brazil,3,Both,22,All ages,544,Parkinson's disease,169,All risk factors,1,Number,1990,-442.0966656041911,-225.73617470565733,-694.5585366062567
1,Deaths,135,Brazil,3,Both,22,All ages,544,Parkinson's disease,203,Behavioral risks,1,Number,1990,-442.0966656041911,-225.73617470565733,-694.5585366062567
1,Deaths,135,Brazil,3,Both,22,All ages,545,Idiopathic epilepsy,102,Alcohol use,1,Number,1990,286.7956434765817,368.8952624586169,209.9552296739427
1,Deaths,135,Brazil,3,Both,22,All ages,545,Idiopathic epilepsy,169,All risk factors,1,Number,1990,286.79564347658163,368.895262458617,209.9552296739427
1,Deaths,135,Brazil,3,Both,22,All ages,545,Idiopathic epilepsy,203,Behavioral risks,1,Number,1990,286.79564347658163,368.895262458617,209.9552296739427
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,85,Air pollution,1,Number,1990,4333.465891141711,6085.6992285074775,2602.415609438918
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,86,Ambient particulate matter pollution,1,Number,1990,1741.5844141472435,3086.0250402564407,723.5832827439025
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,87,Household air pollution from solid fuels,1,Number,1990,2591.881476994468,3716.2268674768006,1644.9878790306516
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,98,Tobacco,1,Number,1990,6048.509114978217,7330.822693923862,4567.130321846682
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,99,Smoking,1,Number,1990,3864.5718557099553,4646.470364919611,3171.1045174831643
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,100,Secondhand smoke,1,Number,1990,2591.7438529605006,3935.9645675828615,1006.6337779656836
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,102,Alcohol use,1,Number,1990,-253.270529551746,81.39484033124377,-580.3372383714398
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,104,Metabolic risks,1,Number,1990,27284.31629756766,28329.581295562653,26049.080216290633
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,105,High fasting plasma glucose,1,Number,1990,27284.31629756766,28329.581295562653,26049.080216290633
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,108,High body-mass index,1,Number,1990,10862.521482326654,15055.009201403322,6997.510115347897
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,110,Dietary risks,1,Number,1990,6455.391442157153,7700.533876362892,5154.737255450365
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,111,Diet low in fruits,1,Number,1990,997.232933000648,1751.898020352457,394.0696623067601
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,113,Diet low in whole grains,1,Number,1990,1202.489397239097,1832.2892113570108,345.75260542280245
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,114,Diet low in nuts and seeds,1,Number,1990,320.83741559193675,721.2915406973663,52.60159510067458
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,116,Diet high in red meat,1,Number,1990,2020.4401221881037,2877.5075813240746,1136.5860401027082
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,117,Diet high in processed meat,1,Number,1990,856.6004375598777,1089.0782768040553,413.4015242328243
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,118,Diet high in sugar-sweetened beverages,1,Number,1990,929.1844991760086,1229.3224651209655,558.849614239228
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,119,Diet low in fiber,1,Number,1990,937.9275691305038,1481.1383182657792,405.2937508972005
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,125,Low physical activity,1,Number,1990,4313.206097744254,6263.556496908626,2504.7383255249592
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,169,All risk factors,1,Number,1990,27284.31629756766,28329.581295562653,26049.080216290633
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,202,Environmental/occupational risks,1,Number,1990,4877.973780099181,6996.568675697357,2787.3404550258174
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,203,Behavioral risks,1,Number,1990,13284.903101456819,15056.91803874029,11581.586602259518
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,331,Non-optimal temperature,1,Number,1990,647.7528188755026,2269.2581296467647,-917.1829070156064
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,337,High temperature,1,Number,1990,102.69890107416974,1730.066569837273,-1584.754739367397
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,338,Low temperature,1,Number,1990,545.6201855094172,1005.0298965720939,139.18187688713024
1,Deaths,135,Brazil,3,Both,22,All ages,587,Diabetes mellitus,380,Particulate matter pollution,1,Number,1990,4333.465891141711,6085.699228507477,2602.415609438918
1,Deaths,135,Brazil,3,Both,22,All ages,503,Endocarditis,89,Other environmental risks,1,Number,1990,16.425609003351877,31.83133009236203,6.040327522285301
